Student_ID,First_Name,Last_Name,Email,Gender,Department,Grade,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Age,Math_Score,assi_Math,Science_Score,assi_Science,English_Score,assi_English,Social_Studies_Score,assi_Social_Studie,French_Score,assi_French,Computer_Science_Score,assi_Computer_Science,last_score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,assi_late,non-academic_attendance,academic_attendance,lms_login_freq_per_day,lms_active_avg_hrs,resource_access_avg_hrs
S1203,Ali,Williams,student203@university.com,Male,Middle School,B,No,Yes,Bachelor's,Low,12,79.0,27.0,81.0,45.0,69.0,40.0,78.0,26.0,84.0,59.0,87.0,32.0,78.3,17.2,8,7.4,0.0,83.0,100.0,1.7,1.9,1.2
S1204,Maria,Brown,student204@university.com,Female,5th Grade,F,No,Yes,Bachelor's,Low,10,61.0,71.0,66.0,90.0,61.0,96.0,76.0,87.0,58.0,90.0,58.0,70.0,60.1,16.4,9,8.0,0.0,84.0,58.0,1.3,1.1,0.8
S1207,Maria,Smith,student207@university.com,Female,6th Grade,F,No,Yes,PhD,Medium,12,92.0,86.0,82.0,75.0,92.0,89.0,91.0,77.0,85.0,89.5,95.0,69.0,88.9,5.5,4,6.9,,,,,,
S1209,Ahmed,Davis,student209@university.com,Male,5th Grade,B,Yes,Yes,PhD,High,10,82.0,90.0,86.0,75.0,76.0,74.0,83.0,81.0,82.0,87.0,78.0,52.0,82.8,23.0,1,6.8,0.0,84.0,94.0,2.6,1.4,1.2
S1216,Maria,Brown,student216@university.com,Female,Middle School,F,Yes,Yes,PhD,Low,12,85.0,89.0,90.0,75.0,83.0,98.0,86.0,93.0,92.0,75.0,70.0,80.0,91.9,21.0,10,4.7,,,,,,
S1225,Sara,Johnson,student225@university.com,Female,5th Grade,B,No,Yes,Master's,Medium,10,73.0,35.0,73.0,65.0,80.0,50.0,79.0,56.0,91.0,81.5,96.0,47.0,82.7,8.3,2,7.6,0.0,83.0,100.0,3.0,1.9,1.4
S1228,Ali,Davis,student228@university.com,Male,5th Grade,F,No,Yes,Master's,Medium,10,94.0,100.0,88.0,75.0,90.0,84.0,99.0,88.0,85.0,90.0,99.0,68.0,93.5,29.8,7,6.1,,,,,,
S1229,Ahmed,Williams,student229@university.com,Male,5th Grade,D,No,Yes,High School,High,10,64.5,60.0,65.0,55.0,63.0,51.0,54.5,45.0,58.5,80.0,61.0,61.0,60.8,28.9,4,6.6,0.0,75.5,83.0,1.6,1.2,0.95
S1229,Ahmed,Williams,student229@university.com,Male,6th Grade,D,No,Yes,High School,High,12,63.0,90.0,66.0,70.0,64.0,66.0,54.0,51.0,66.0,87.0,64.0,56.0,55.2,28.9,4,6.6,0.0,95.0,75.0,1.5,1.7,0.7
S1229,Ahmed,Williams,student229@university.com,Male,Middle School,D,No,Yes,High School,High,12,60.0,64.0,70.0,75.0,67.0,95.0,63.0,63.0,55.0,86.0,55.0,62.0,61.6,28.9,4,6.6,0.0,78.0,67.0,0.9,1.7,0.6
S1234,Maria,Jones,student234@university.com,Female,6th Grade,F,No,Yes,High School,Medium,12,89.0,73.0,96.0,50.0,100.0,64.0,86.0,64.0,93.0,95.0,84.0,60.0,91.6,24.1,7,8.1,,,,,,
S1236,Emma,Jones,student236@university.com,Female,6th Grade,B,No,Yes,PhD,Low,12,86.0,69.0,78.0,60.0,89.0,83.0,86.0,70.0,95.0,85.5,71.0,79.0,94.0,18.1,5,6.6,0.0,89.0,100.0,1.9,2.1,1.2
S1236,Emma,Jones,student236@university.com,Female,Middle School,B,No,Yes,PhD,Low,12,71.0,77.0,84.0,75.0,91.0,100.0,79.0,83.0,75.0,88.0,82.0,77.0,79.6,18.1,5,6.6,0.0,81.0,92.0,2.7,2.5,0.9
S1239,Liam,Brown,student239@university.com,Female,5th Grade,F,No,Yes,Bachelor's,Medium,10,92.0,72.0,90.0,80.0,88.0,56.0,86.0,57.0,89.0,84.0,94.0,58.0,91.0,22.1,9,6.1,,,,,,
S1243,Ali,Davis,student243@university.com,Male,5th Grade,D,No,Yes,High School,Low,10,55.0,81.0,56.0,60.0,59.0,51.0,54.33333333,66.0,58.0,87.0,61.66666667,67.0,57.2,14.5,6,7.3,0.0,82.0,80.33333333,1.566666667,1.366666667,0.866666667
S1243,Ali,Davis,student243@university.com,Male,6th Grade,D,No,Yes,High School,Low,12,67.0,69.0,65.0,65.0,72.0,76.0,57.0,74.0,73.0,84.5,55.0,55.0,60.2,14.5,6,7.3,0.0,78.0,67.0,0.9,1.7,0.6
S1244,Omar,Brown,student244@university.com,Male,6th Grade,F,No,No,High School,Low,12,96.0,77.0,91.0,80.0,90.0,92.0,87.0,63.0,95.0,78.5,95.0,67.0,96.9,17.9,7,4.7,,,,,,
S1249,John,Davis,student249@university.com,Male,5th Grade,B,No,Yes,PhD,Medium,10,82.0,40.0,90.0,75.0,92.0,72.0,82.0,38.0,79.0,92.5,82.0,54.0,87.5,8.3,5,7.8,0.0,75.0,100.0,1.8,2.1,1.4
S1251,Ali,Brown,student251@university.com,Male,5th Grade,D,No,Yes,Bachelor's,Medium,10,55.0,67.0,67.0,75.0,68.0,56.0,67.0,58.0,52.0,80.5,58.0,52.0,64.3,29.6,8,8.0,0.0,76.0,83.0,1.6,1.0,0.9
S1251,Ali,Brown,student251@university.com,Male,6th Grade,D,No,Yes,Bachelor's,Medium,12,47.0,63.0,56.0,85.0,65.0,99.0,66.0,73.0,57.0,90.0,59.0,58.0,54.7,29.6,8,8.0,0.0,78.0,67.0,0.9,1.7,0.6
S1251,Ali,Brown,student251@university.com,Male,Middle School,D,No,Yes,Bachelor's,Medium,12,57.0,65.0,62.0,50.0,70.0,55.0,56.0,49.0,68.0,84.5,56.0,57.0,67.1,29.6,8,8.0,0.0,95.0,75.0,1.5,1.7,0.7
S1252,Maria,Jones,student252@university.com,Female,5th Grade,C,No,Yes,Bachelor's,Medium,10,75.75,76.0,71.5,70.0,77.5,100.0,73.5,78.0,75.5,88.5,73.5,65.0,68.9,20.0,7,5.7,0.25,85.0,89.75,1.4,1.825,1.2
S1252,Maria,Jones,student252@university.com,Female,6th Grade,C,No,Yes,Bachelor's,Medium,12,64.66666667,80.0,71.0,80.0,74.66666667,100.0,71.33333333,73.0,74.66666667,84.5,74.66666667,67.0,74.2,20.0,7,5.7,0.0,88.0,86.33333333,1.9,1.633333333,1.133333333
S1252,Maria,Jones,student252@university.com,Female,Middle School,C,No,Yes,Bachelor's,Medium,12,78.0,69.0,73.0,85.0,74.0,77.0,84.0,86.0,69.0,84.0,69.0,53.0,83.3,20.0,7,5.7,0.0,83.0,92.0,1.8,1.6,1.1
S1260,Ali,Davis,student260@university.com,Male,Middle School,F,No,Yes,Bachelor's,High,12,92.0,68.0,100.0,80.0,100.0,90.0,100.0,63.0,95.0,77.0,100.0,80.0,93.9,20.8,10,4.1,,,,,,
S1262,Ahmed,Jones,student262@university.com,Male,6th Grade,F,No,Yes,PhD,Medium,12,52.0,78.0,56.0,80.0,66.0,82.0,68.0,82.0,58.0,85.5,52.0,63.0,56.4,25.2,3,8.2,0.0,84.0,58.0,1.3,1.1,0.8
S1263,Ali,Brown,student263@university.com,Male,5th Grade,F,Yes,Yes,Master's,Low,10,91.0,81.0,100.0,65.0,81.0,73.0,98.0,64.0,93.0,85.5,88.0,67.0,92.2,23.8,7,8.5,,,,,,
S1272,Liam,Smith,student272@university.com,Female,5th Grade,C,No,Yes,PhD,Medium,10,73.2,66.0,70.8,45.0,69.0,82.0,65.0,69.0,71.2,92.0,71.0,63.0,68.0,11.2,8,4.7,0.0,79.8,71.6,1.96,1.36,0.9
S1272,Liam,Smith,student272@university.com,Female,6th Grade,C,No,Yes,PhD,Medium,12,58.0,62.0,69.5,80.0,76.0,100.0,78.0,87.0,70.0,90.0,77.5,61.0,65.3,11.2,8,4.7,0.0,80.0,79.0,1.35,1.65,1.35
S1272,Liam,Smith,student272@university.com,Female,Middle School,C,No,Yes,PhD,Medium,12,71.0,40.0,72.33333333,65.0,71.66666667,36.0,73.0,58.0,72.66666667,90.0,68.0,53.0,71.7,11.2,8,4.7,0.0,78.66666667,86.33333333,1.733333333,1.433333333,1.166666667
S1273,Liam,Brown,student273@university.com,Female,5th Grade,C,Yes,Yes,Bachelor's,Low,10,84.0,70.0,81.0,65.0,82.0,46.0,69.0,44.0,79.0,89.5,71.0,54.0,73.4,22.4,2,8.7,0.0,92.0,83.0,2.6,1.7,1.1
S1273,Liam,Brown,student273@university.com,Female,6th Grade,C,Yes,Yes,Bachelor's,Low,12,67.6,40.0,84.2,80.0,80.6,69.0,79.0,80.0,73.8,80.0,74.2,57.0,78.5,22.4,2,8.7,0.0,90.4,86.8,1.78,1.44,1.22
S1273,Liam,Brown,student273@university.com,Female,Middle School,C,Yes,Yes,Bachelor's,Low,12,77.66666667,67.0,72.33333333,55.0,79.33333333,73.0,75.66666667,65.0,78.0,90.0,74.33333333,72.0,72.5,22.4,2,8.7,0.0,90.0,94.66666667,2.033333333,1.633333333,1.333333333
S1274,Ali,Davis,student274@university.com,Male,6th Grade,F,Yes,No,PhD,Medium,12,94.0,68.0,91.0,80.0,88.0,46.0,100.0,54.0,88.0,77.5,100.0,60.0,99.7,6.4,5,4.0,,,,,,
S1277,Emma,Smith,student277@university.com,Female,5th Grade,C,No,Yes,Master's,High,10,70.33333333,59.0,71.83333333,50.0,67.83333333,93.0,75.0,54.0,73.0,83.5,74.33333333,72.0,68.9,29.9,3,7.5,0.0,82.33333333,97.33333333,1.883333333,1.533333333,1.25
S1277,Emma,Smith,student277@university.com,Female,6th Grade,C,No,Yes,Master's,High,12,83.5,75.0,77.0,80.0,71.5,100.0,81.5,63.0,69.0,80.5,79.0,76.0,75.6,29.9,3,7.5,0.0,89.5,83.5,2.1,1.4,0.75
S1277,Emma,Smith,student277@university.com,Female,Middle School,C,No,Yes,Master's,High,12,71.0,56.0,62.0,60.0,72.0,40.0,65.0,42.0,80.0,88.0,71.0,57.0,73.4,29.9,3,7.5,0.0,75.0,92.0,1.9,1.4,1.4
S1278,Ali,Williams,student278@university.com,Male,6th Grade,D,No,Yes,High School,Medium,12,64.0,68.0,67.0,75.0,68.0,91.0,59.0,73.0,62.0,88.0,63.0,76.0,58.9,11.0,3,4.5,0.0,75.0,92.0,1.6,1.6,1.0
S1282,Emma,Davis,student282@university.com,Female,5th Grade,C,Yes,Yes,High School,Medium,10,77.0,27.0,83.4,72.4,75.2,17.0,81.8,21.0,76.2,95.2,74.6,60.4,78.9,12.4,1,5.8,0.0,91.0,86.8,2.14,1.56,1.1
S1282,Emma,Davis,student282@university.com,Female,6th Grade,C,Yes,Yes,High School,Medium,12,85.0,70.0,74.0,45.0,76.0,81.0,79.66666667,54.0,75.66666667,90.0,78.33333333,53.0,83.3,12.4,1,5.8,0.0,90.0,89.0,2.266666667,1.666666667,1.3
S1282,Emma,Davis,student282@university.com,Female,Middle School,C,Yes,Yes,High School,Medium,12,79.5,85.0,81.5,75.0,82.0,90.0,83.0,77.0,84.0,90.0,67.0,50.0,73.1,12.4,1,5.8,0.0,85.0,92.0,2.15,1.85,1.05
S1285,John,Williams,student285@university.com,Male,5th Grade,C,No,Yes,Bachelor's,Medium,10,75.5,58.0,72.5,75.0,72.5,49.0,75.5,64.0,68.0,81.5,73.5,54.0,73.7,16.0,9,8.4,0.0,90.5,91.5,2.1,1.25,0.9
S1285,John,Williams,student285@university.com,Male,6th Grade,C,No,Yes,Bachelor's,Medium,12,71.375,72.0,68.625,85.0,69.125,98.0,68.875,69.0,73.625,90.5,73.625,71.0,71.9,16.0,9,8.4,0.0,85.875,88.625,1.825,1.4125,1.075
S1285,John,Williams,student285@university.com,Male,Middle School,C,No,Yes,Bachelor's,Medium,12,78.5,58.0,73.5,70.0,65.5,97.0,71.5,72.0,63.0,88.0,71.0,59.0,73.6,16.0,9,8.4,0.0,78.0,87.5,1.45,1.35,0.85
S1288,Ali,Johnson,student288@university.com,Male,Middle School,F,Yes,Yes,PhD,Low,12,92.0,66.0,91.0,60.0,88.0,68.0,94.0,65.0,83.0,87.5,100.0,56.0,86.4,21.6,7,7.0,,,,,,
S1290,Ali,Johnson,student290@university.com,Male,5th Grade,C,Yes,Yes,High School,Low,10,78.0,92.0,82.0,70.0,81.0,87.0,73.0,91.0,76.0,85.0,83.0,75.0,73.6,29.1,2,4.8,0.0,83.0,100.0,2.1,1.3,1.2
S1290,Ali,Johnson,student290@university.com,Male,6th Grade,C,Yes,Yes,High School,Low,12,72.33333333,66.0,73.66666667,75.0,75.66666667,58.0,67.0,65.0,70.66666667,80.5,77.66666667,60.0,74.9,29.1,2,4.8,0.0,85.0,97.33333333,2.066666667,1.433333333,1.333333333
S1290,Ali,Johnson,student290@university.com,Male,Middle School,C,Yes,Yes,High School,Low,12,75.25,83.0,76.75,65.0,77.0,70.0,78.0,71.0,72.25,90.5,77.75,67.0,77.4,29.1,2,4.8,0.0,79.5,87.5,2.375,1.575,1.25
S1292,Ali,Smith,student292@university.com,Male,5th Grade,F,No,Yes,High School,Medium,10,54.0,80.0,73.0,80.0,69.0,92.0,57.0,77.0,50.0,90.0,54.0,70.0,60.5,5.8,1,7.9,1.0,92.0,92.0,1.5,1.1,1.2
S1292,Ali,Smith,student292@university.com,Male,6th Grade,F,No,Yes,High School,Medium,12,58.0,58.0,59.0,55.0,52.0,47.0,58.0,63.0,54.0,88.5,47.0,51.0,56.1,5.8,1,7.9,0.0,75.0,67.0,1.1,1.0,0.8
S1292,Ali,Smith,student292@university.com,Male,Middle School,F,No,Yes,High School,Medium,12,52.0,60.0,59.0,75.0,50.0,99.0,47.0,72.0,59.0,90.5,53.0,69.0,50.6,5.8,1,7.9,0.0,92.0,67.0,1.9,1.1,0.6
S1298,Ahmed,Brown,student298@university.com,Male,5th Grade,C,No,Yes,Bachelor's,Low,10,75.0,62.0,81.25,50.0,69.75,56.0,77.0,59.0,79.0,85.0,80.25,72.0,78.0,13.1,5,6.4,0.0,90.25,87.75,1.875,1.5,1.175
S1298,Ahmed,Brown,student298@university.com,Male,6th Grade,C,No,Yes,Bachelor's,Low,12,79.66666667,59.0,82.66666667,80.0,78.33333333,64.0,84.0,53.0,78.66666667,88.0,81.33333333,70.0,82.0,13.1,5,6.4,0.0,85.0,94.66666667,2.2,1.766666667,1.1
S1298,Ahmed,Brown,student298@university.com,Male,Middle School,C,No,Yes,Bachelor's,Low,12,77.25,78.0,77.75,50.0,76.75,73.0,71.0,80.0,77.5,80.5,76.75,68.0,73.3,13.1,5,6.4,0.0,88.25,85.5,2.075,1.575,1.275
S1305,Ahmed,Smith,student305@university.com,Male,5th Grade,F,Yes,No,PhD,Medium,10,95.0,38.0,89.0,80.0,93.0,70.0,95.0,44.0,76.0,62.5,80.0,74.0,95.5,22.9,4,7.5,,,,,,
S1306,Maria,Johnson,student306@university.com,Female,6th Grade,B,No,Yes,High School,Low,12,85.0,93.0,82.0,85.0,81.0,100.0,70.0,78.0,75.0,86.5,85.0,83.0,81.6,25.9,7,8.2,0.0,75.0,100.0,1.8,2.1,1.4
S1307,Sara,Jones,student307@university.com,Female,Middle School,F,Yes,Yes,PhD,Low,12,99.0,81.0,100.0,80.0,99.0,63.0,100.0,53.0,100.0,81.5,91.0,66.0,93.4,24.6,5,8.8,,,,,,
S1313,Omar,Brown,student313@university.com,Male,5th Grade,D,No,Yes,Bachelor's,Medium,10,67.6,81.0,66.2,65.0,72.4,70.0,74.0,78.0,70.8,94.0,77.4,60.0,74.0,27.3,4,8.7,0.0,85.8,84.8,1.38,1.56,0.94
S1313,Omar,Brown,student313@university.com,Male,6th Grade,D,No,Yes,Bachelor's,Medium,12,75.5,81.0,70.5,65.0,71.0,62.0,61.0,43.0,74.0,86.0,70.5,63.0,66.5,27.3,4,8.7,0.0,61.5,83.5,2.3,1.5,1.1
S1313,Omar,Brown,student313@university.com,Male,Middle School,D,No,Yes,Bachelor's,Medium,12,65.75,69.0,71.5,50.0,69.75,60.0,72.5,42.0,70.75,85.0,71.0,59.0,73.4,27.3,4,8.7,0.25,79.25,89.5,1.825,1.525,1.0
S1314,John,Smith,student314@university.com,Male,5th Grade,F,Yes,Yes,PhD,Low,10,53.0,76.0,49.0,85.0,43.0,74.0,56.0,58.0,56.0,90.0,50.0,67.0,55.8,23.6,7,6.3,0.0,92.0,42.0,0.8,1.1,0.5
S1317,Ali,Williams,student317@university.com,Male,5th Grade,D,No,Yes,Master's,Low,10,66.5,79.0,63.0,80.0,62.0,59.0,61.5,76.0,64.5,89.5,59.5,60.0,59.6,13.1,1,5.4,0.0,67.0,96.0,1.15,1.7,1.0
S1317,Ali,Williams,student317@university.com,Male,6th Grade,D,No,Yes,Master's,Low,12,69.0,99.0,72.0,90.0,66.0,96.0,83.0,87.0,61.0,82.5,64.0,65.0,73.0,13.1,1,5.4,0.0,75.0,83.0,2.4,1.8,1.1
S1317,Ali,Williams,student317@university.com,Male,Middle School,D,No,Yes,Master's,Low,12,77.0,71.0,73.0,70.0,70.0,89.0,63.0,67.0,71.0,81.0,54.0,58.0,69.7,13.1,1,5.4,0.0,83.0,83.0,1.7,1.6,0.9
S1319,Emma,Brown,student319@university.com,Female,5th Grade,F,No,Yes,Master's,Low,10,53.0,72.0,71.0,65.0,58.0,100.0,57.0,87.0,53.0,82.0,67.0,55.0,63.1,11.0,2,5.7,0.0,92.0,67.0,1.9,1.1,0.6
S1319,Emma,Brown,student319@university.com,Female,6th Grade,F,No,Yes,Master's,Low,12,61.0,68.0,66.0,45.0,59.0,56.0,67.0,52.0,62.0,88.0,53.0,56.0,68.9,11.0,2,5.7,1.0,92.0,92.0,1.5,1.1,1.2
S1319,Emma,Brown,student319@university.com,Female,Middle School,F,No,Yes,Master's,Low,12,49.0,81.0,55.0,45.0,66.0,82.0,62.0,80.0,70.0,87.5,66.0,66.0,60.4,11.0,2,5.7,0.0,75.0,67.0,1.1,1.0,0.8
S1321,Ahmed,Brown,student321@university.com,Male,5th Grade,F,No,Yes,Bachelor's,High,10,59.0,57.0,61.0,65.0,54.0,64.0,61.0,46.0,67.0,50.5,55.0,63.0,56.5,25.9,2,5.8,0.0,67.0,83.0,1.1,1.3,1.4
S1324,Emma,Williams,student324@university.com,Female,5th Grade,D,No,Yes,PhD,Low,10,70.0,50.0,48.0,70.0,60.0,68.0,56.0,54.0,56.0,86.5,54.0,56.0,53.8,24.0,8,6.6,0.0,75.0,92.0,1.6,1.6,1.0
S1326,John,Smith,student326@university.com,Male,Middle School,F,No,Yes,High School,Medium,12,99.0,68.0,82.0,75.0,98.0,85.0,90.0,74.0,86.0,86.0,87.0,70.0,87.1,25.8,2,4.9,,,,,,
S1330,Ali,Brown,student330@university.com,Male,Middle School,F,Yes,Yes,PhD,Low,12,98.0,78.0,100.0,75.0,84.0,63.0,100.0,49.0,100.0,87.5,96.0,65.0,96.0,14.0,10,5.5,,,,,,
S1336,Ahmed,Johnson,student336@university.com,Male,5th Grade,F,No,Yes,High School,Low,10,56.0,100.0,57.0,70.0,43.0,96.0,57.0,62.0,55.0,88.0,54.0,67.0,55.0,8.7,9,5.8,,,,,,
S1347,Maria,Johnson,student347@university.com,Female,Middle School,F,No,Yes,Master's,High,12,100.0,61.0,100.0,65.0,84.0,92.0,99.0,62.0,88.0,83.5,100.0,57.0,96.3,9.3,3,8.4,,,,,,
S1350,Maria,Davis,student350@university.com,Female,5th Grade,D,No,Yes,PhD,Medium,10,51.0,62.0,68.0,90.0,69.5,80.0,53.0,64.0,64.5,87.0,67.5,57.0,65.6,16.2,9,5.2,0.0,84.0,79.0,1.4,1.15,0.85
S1350,Maria,Davis,student350@university.com,Female,6th Grade,D,No,Yes,PhD,Medium,12,39.0,72.0,61.0,80.0,42.0,80.0,61.0,66.0,62.0,89.5,45.0,50.0,51.7,16.2,9,5.2,0.0,78.0,92.0,0.9,1.0,0.8
S1363,Sara,Williams,student363@university.com,Female,Middle School,B,Yes,Yes,High School,High,12,81.5,85.0,86.5,85.0,89.0,71.0,96.0,69.0,85.5,91.5,78.0,56.0,91.9,11.4,2,7.3,0.0,75.0,96.0,2.65,2.3,1.55
S1369,Omar,Williams,student369@university.com,Male,Middle School,F,Yes,Yes,High School,Medium,12,66.0,40.0,60.0,75.0,65.0,61.5,61.0,46.0,60.0,77.0,62.0,70.0,61.3,11.9,1,8.1,0.0,67.0,83.0,1.1,1.3,1.4
S1374,Ali,Davis,student374@university.com,Male,6th Grade,B,Yes,Yes,Bachelor's,Low,12,78.0,81.0,83.0,85.0,96.0,93.0,78.0,60.0,74.0,85.0,74.0,58.0,91.4,11.3,4,4.7,0.0,75.0,100.0,1.8,2.1,1.4
S1378,Sara,Smith,student378@university.com,Female,6th Grade,F,No,No,Bachelor's,Medium,12,95.0,54.0,100.0,80.0,100.0,100.0,93.0,74.0,99.0,65.0,100.0,77.0,100.0,23.0,10,6.0,,,,,,
S1382,Maria,Smith,student382@university.com,Female,6th Grade,D,No,Yes,Bachelor's,Medium,12,67.0,53.0,63.0,90.0,65.0,54.4,74.0,67.0,65.0,85.5,68.5,74.0,63.7,27.8,5,6.5,0.0,91.5,58.0,0.9,1.85,0.85
S1382,Maria,Smith,student382@university.com,Female,Middle School,D,No,Yes,Bachelor's,Medium,12,75.33333333,63.0,72.66666667,80.0,71.33333333,89.4,64.66666667,45.0,69.66666667,69.0,67.0,50.0,65.8,27.8,5,6.5,0.0,86.33333333,83.33333333,1.7,1.366666667,0.9
S1388,Ali,Williams,student388@university.com,Male,5th Grade,C,No,No,High School,Medium,10,76.0,80.0,79.0,80.0,72.0,53.9,82.0,70.0,73.0,89.0,82.0,55.0,79.3,21.5,2,4.7,0.0,92.0,92.0,3.0,2.0,0.9
S1388,Ali,Williams,student388@university.com,Male,6th Grade,C,No,No,High School,Medium,12,76.0,60.0,83.33333333,65.0,81.33333333,74.9,77.0,70.0,71.0,88.5,78.66666667,58.0,77.0,21.5,2,4.7,0.0,94.33333333,91.66666667,2.233333333,1.766666667,1.4
S1388,Ali,Williams,student388@university.com,Male,Middle School,C,No,No,High School,Medium,12,79.5,62.0,78.0,90.0,72.0,74.9,73.0,66.0,80.0,90.0,81.0,61.0,80.1,21.5,2,4.7,0.0,82.0,83.5,1.8,1.45,1.35
S1390,John,Smith,student390@university.com,Male,6th Grade,B,No,Yes,High School,Low,12,88.0,74.0,87.0,75.0,100.0,100.0,97.0,68.0,97.0,93.0,89.0,72.0,94.9,23.5,4,5.9,0.0,83.0,100.0,3.0,1.9,1.4
S1392,Liam,Davis,student392@university.com,Female,6th Grade,F,No,Yes,High School,Medium,12,43.0,63.0,67.0,70.0,54.0,52.6,52.0,72.0,60.0,86.5,39.0,72.0,52.2,12.5,9,8.5,,,,,,
S1398,Liam,Davis,student398@university.com,Female,Middle School,F,No,Yes,High School,Medium,12,100.0,59.0,93.0,65.0,98.0,96.6,96.0,66.0,89.0,85.0,100.0,65.0,92.6,15.3,8,4.2,,,,,,
S1403,Ali,Davis,student403@university.com,Male,5th Grade,F,No,Yes,Master's,Low,10,64.0,37.0,43.0,55.0,60.0,63.4,66.0,65.0,53.0,83.5,43.0,57.0,48.8,10.8,8,8.7,,,,,,
S1404,Liam,Davis,student404@university.com,Female,Middle School,B,Yes,No,High School,Medium,12,84.0,60.0,92.0,60.0,78.0,75.1,79.0,80.0,80.0,83.5,92.0,67.0,82.4,27.6,2,4.9,0.0,84.0,94.0,2.6,1.4,1.2
S1410,John,Davis,student410@university.com,Male,Middle School,F,No,Yes,High School,Low,12,59.0,64.0,61.0,70.0,53.0,80.0,45.0,63.0,60.0,90.0,48.0,59.0,57.8,27.2,6,5.8,,,,,,
S1413,Ali,Davis,student413@university.com,Male,6th Grade,B,No,Yes,PhD,Medium,12,79.5,60.0,82.5,60.0,85.0,62.0,84.5,63.0,90.0,92.0,87.0,51.0,85.6,25.7,7,5.6,0.0,85.0,96.0,2.3,2.3,1.05
S1418,Liam,Brown,student418@university.com,Female,6th Grade,D,Yes,Yes,Bachelor's,Medium,12,61.5,50.0,55.5,70.0,62.5,69.0,65.0,37.0,65.0,77.5,68.5,61.0,58.0,23.0,3,6.2,0.0,83.0,87.5,1.75,1.65,0.9
S1418,Liam,Brown,student418@university.com,Female,Middle School,D,Yes,Yes,Bachelor's,Medium,12,51.0,32.0,68.0,65.0,66.0,33.0,57.0,52.0,61.0,71.5,65.0,30.0,62.0,23.0,3,6.2,0.0,83.0,83.0,1.5,1.5,1.1
S1419,Emma,Smith,student419@university.com,Female,Middle School,F,Yes,No,PhD,Medium,12,100.0,69.0,97.0,45.0,100.0,46.0,100.0,41.0,96.0,88.0,98.0,56.0,100.0,15.4,2,4.3,,,,,,
S1426,Ali,Brown,student426@university.com,Male,5th Grade,C,No,Yes,Bachelor's,Low,10,73.25,75.0,72.5,65.0,70.0,61.0,66.75,73.0,73.0,88.0,65.25,68.0,66.6,24.2,4,4.3,0.0,87.75,92.0,2.075,1.475,1.125
S1426,Ali,Brown,student426@university.com,Male,Middle School,C,No,Yes,Bachelor's,Low,12,84.0,78.0,70.0,80.0,77.0,85.0,80.0,68.0,65.0,88.0,67.0,71.0,74.4,24.2,4,4.3,0.0,100.0,83.0,1.6,1.3,0.6
S1438,Omar,Jones,student438@university.com,Male,5th Grade,F,No,No,PhD,Medium,10,68.0,77.0,61.0,80.0,62.0,86.0,56.0,74.0,70.0,80.5,64.0,73.0,63.7,11.4,6,7.5,0.0,67.0,83.0,1.1,1.3,1.4
S1440,Ali,Johnson,student440@university.com,Male,5th Grade,C,Yes,Yes,PhD,Medium,10,75.5,68.0,71.5,65.0,70.0,73.0,65.0,55.0,66.0,81.0,75.5,52.0,66.0,29.3,3,8.5,0.0,77.0,87.5,1.9,1.55,0.95
S1440,Ali,Johnson,student440@university.com,Male,6th Grade,C,Yes,Yes,PhD,Medium,12,68.75,55.7,76.0,77.2,72.0,84.7,78.75,62.3,72.75,82.8,71.75,58.2,74.8,29.3,3,8.5,0.0,84.75,94.0,2.0,1.425,1.35
S1440,Ali,Johnson,student440@university.com,Male,Middle School,C,Yes,Yes,PhD,Medium,12,76.33333333,73.4,74.33333333,74.3,80.66666667,88.0,75.0,69.8,76.0,88.6,75.0,63.4,78.5,29.3,3,8.5,0.0,86.0,94.66666667,1.766666667,1.566666667,1.066666667
S1442,Ali,Davis,student442@university.com,Male,5th Grade,C,Yes,Yes,PhD,Medium,10,75.0,62.3,67.66666667,53.5,70.66666667,78.4,73.33333333,69.8,79.66666667,98.1,73.0,62.2,77.6,7.7,6,6.6,0.0,77.66666667,94.33333333,2.4,1.733333333,1.166666667
S1442,Ali,Davis,student442@university.com,Male,6th Grade,C,Yes,Yes,PhD,Medium,12,78.33333333,61.4,74.16666667,66.6,73.16666667,63.3,77.5,63.3,73.66666667,82.5,74.0,60.2,79.4,7.7,6,6.6,0.0,82.5,93.16666667,2.233333333,1.45,1.35
S1451,Emma,Williams,student451@university.com,Female,6th Grade,F,No,Yes,Bachelor's,Low,12,100.0,100.0,89.0,93.2,100.0,98.4,94.0,70.9,100.0,100.0,95.0,78.8,90.8,20.4,9,5.5,,,,,,
S1458,John,Johnson,student458@university.com,Male,6th Grade,B,Yes,No,High School,Medium,12,76.0,68.7,79.0,69.3,89.0,85.3,91.0,79.5,74.0,94.6,76.0,70.8,77.1,28.6,10,7.1,0.0,75.0,92.0,2.4,2.3,1.6
S1458,John,Johnson,student458@university.com,Male,Middle School,B,Yes,No,High School,Medium,12,83.0,77.6,84.0,77.5,84.0,73.6,93.0,80.0,76.0,86.5,97.0,88.7,88.2,28.6,10,7.1,0.0,75.0,100.0,2.9,2.3,1.5
